spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Hv3	134	33337	81.1613	all_pacBioOnly_ICs	supported
Hv3	134	186459	60.5017	all_ONTonly_ICs	supported
Hv3	134	108222	90.6876	all_pacBio+ONT_ICs	supported
Hv3	134	77070	60.8518	novel_ICs	supported
Hv3	134	7288	72.9603	novel_pacBioOnly_ICs	supported
Hv3	134	46252	52.2698	novel_ONTonly_ICs	supported
Hv3	134	23530	83.5108	novel_pacBio+ONT_ICs	supported
Hv3	134	27541	57.7549	intergenic_ICs	supported
Hv3	134	1208	54.4635	intergenic_pacBioOnly_ICs	supported
Hv3	134	19104	53.0593	intergenic_ONTonly_ICs	supported
Hv3	134	7229	76.3923	intergenic_pacBio+ONT_ICs	supported
Hv3	135	327807	69.9548	all_ICs	supported
Hv3	135	33317	81.1126	all_pacBioOnly_ICs	supported
Hv3	135	186300	60.4501	all_ONTonly_ICs	supported
Hv3	135	108190	90.6607	all_pacBio+ONT_ICs	supported
Hv3	135	77006	60.8013	novel_ICs	supported
Hv3	135	7282	72.9002	novel_pacBioOnly_ICs	supported
Hv3	135	46203	52.2144	novel_ONTonly_ICs	supported
Hv3	135	23521	83.4788	novel_pacBio+ONT_ICs	supported
Hv3	135	27506	57.6815	intergenic_ICs	supported
Hv3	135	1205	54.3282	intergenic_pacBioOnly_ICs	supported
Hv3	135	19077	52.9843	intergenic_ONTonly_ICs	supported
Hv3	135	7224	76.3394	intergenic_pacBio+ONT_ICs	supported
Hv3	136	327601	69.9109	all_ICs	supported
Hv3	136	33302	81.0761	all_pacBioOnly_ICs	supported
Hv3	136	186130	60.395	all_ONTonly_ICs	supported
Hv3	136	108169	90.6431	all_pacBio+ONT_ICs	supported
Hv3	136	76926	60.7381	novel_ICs	supported
Hv3	136	7277	72.8501	novel_pacBioOnly_ICs	supported
Hv3	136	46133	52.1353	novel_ONTonly_ICs	supported
Hv3	136	23516	83.4611	novel_pacBio+ONT_ICs	supported
Hv3	136	27467	57.5997	intergenic_ICs	supported
Hv3	136	1203	54.2381	intergenic_pacBioOnly_ICs	supported
Hv3	136	19042	52.8871	intergenic_ONTonly_ICs	supported
Hv3	136	7222	76.3183	intergenic_pacBio+ONT_ICs	supported
Hv3	137	327409	69.8699	all_ICs	supported
Hv3	137	33289	81.0444	all_pacBioOnly_ICs	supported
Hv3	137	185971	60.3434	all_ONTonly_ICs	supported
Hv3	137	108149	90.6264	all_pacBio+ONT_ICs	supported
Hv3	137	76853	60.6804	novel_ICs	supported
Hv3	137	7274	72.8201	novel_pacBioOnly_ICs	supported
Hv3	137	46070	52.0641	novel_ONTonly_ICs	supported
Hv3	137	23509	83.4363	novel_pacBio+ONT_ICs	supported
Hv3	137	27424	57.5095	intergenic_ICs	supported
Hv3	137	1202	54.193	intergenic_pacBioOnly_ICs	supported
Hv3	137	19006	52.7871	intergenic_ONTonly_ICs	supported
Hv3	137	7216	76.2549	intergenic_pacBio+ONT_ICs	supported
Hv3	138	327167	69.8183	all_ICs	supported
Hv3	138	33265	80.986	all_pacBioOnly_ICs	supported
Hv3	138	185777	60.2804	all_ONTonly_ICs	supported
Hv3	138	108125	90.6063	all_pacBio+ONT_ICs	supported
Hv3	138	76762	60.6086	novel_ICs	supported
Hv3	138	7261	72.69	novel_pacBioOnly_ICs	supported
Hv3	138	46001	51.9862	novel_ONTonly_ICs	supported
Hv3	138	23500	83.4043	novel_pacBio+ONT_ICs	supported
Hv3	138	27386	57.4299	intergenic_ICs	supported
Hv3	138	1194	53.8323	intergenic_pacBioOnly_ICs	supported
Hv3	138	18978	52.7093	intergenic_ONTonly_ICs	supported
Hv3	138	7214	76.2338	intergenic_pacBio+ONT_ICs	supported
Hv3	139	326951	69.7722	all_ICs	supported
Hv3	139	33253	80.9568	all_pacBioOnly_ICs	supported
Hv3	139	185588	60.2191	all_ONTonly_ICs	supported
Hv3	139	108110	90.5937	all_pacBio+ONT_ICs	supported
Hv3	139	76670	60.536	novel_ICs	supported
Hv3	139	7253	72.6099	novel_pacBioOnly_ICs	supported
Hv3	139	45925	51.9003	novel_ONTonly_ICs	supported
Hv3	139	23492	83.3759	novel_pacBio+ONT_ICs	supported
Hv3	139	27342	57.3376	intergenic_ICs	supported
Hv3	139	1190	53.6519	intergenic_pacBioOnly_ICs	supported
Hv3	139	18941	52.6066	intergenic_ONTonly_ICs	supported
Hv3	139	7211	76.2021	intergenic_pacBio+ONT_ICs	supported
Hv3	13	370698	79.1079	all_ICs	supported
Hv3	13	36268	88.297	all_pacBioOnly_ICs	supported
Hv3	13	222121	72.0732	all_ONTonly_ICs	supported
Hv3	13	112309	94.1124	all_pacBio+ONT_ICs	supported
Hv3	13	92252	72.839	novel_ICs	supported
Hv3	13	8246	82.5508	novel_pacBioOnly_ICs	supported
Hv3	13	58722	66.3623	novel_ONTonly_ICs	supported
Hv3	13	25284	89.7359	novel_pacBio+ONT_ICs	supported
Hv3	13	35021	73.4408	intergenic_ICs	supported
Hv3	13	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	13	25321	70.3263	intergenic_ONTonly_ICs	supported
Hv3	13	8095	85.5437	intergenic_pacBio+ONT_ICs	supported
Hv3	140	326786	69.737	all_ICs	supported
Hv3	140	33233	80.9081	all_pacBioOnly_ICs	supported
Hv3	140	185458	60.1769	all_ONTonly_ICs	supported
Hv3	140	108095	90.5811	all_pacBio+ONT_ICs	supported
Hv3	140	76613	60.491	novel_ICs	supported
Hv3	140	7248	72.5598	novel_pacBioOnly_ICs	supported
Hv3	140	45877	51.846	novel_ONTonly_ICs	supported
Hv3	140	23488	83.3617	novel_pacBio+ONT_ICs	supported
Hv3	140	27310	57.2705	intergenic_ICs	supported
Hv3	140	1189	53.6069	intergenic_pacBioOnly_ICs	supported
Hv3	140	18911	52.5233	intergenic_ONTonly_ICs	supported
Hv3	140	7210	76.1915	intergenic_pacBio+ONT_ICs	supported
Hv3	141	326588	69.6947	all_ICs	supported
Hv3	141	33223	80.8837	all_pacBioOnly_ICs	supported
Hv3	141	185302	60.1263	all_ONTonly_ICs	supported
Hv3	141	108063	90.5543	all_pacBio+ONT_ICs	supported
Hv3	141	76525	60.4215	novel_ICs	supported
Hv3	141	7246	72.5398	novel_pacBioOnly_ICs	supported
Hv3	141	45800	51.759	novel_ONTonly_ICs	supported
Hv3	141	23479	83.3298	novel_pacBio+ONT_ICs	supported
Hv3	141	27266	57.1782	intergenic_ICs	supported
Hv3	141	1187	53.5167	intergenic_pacBioOnly_ICs	supported
Hv3	141	18874	52.4205	intergenic_ONTonly_ICs	supported
Hv3	141	7205	76.1386	intergenic_pacBio+ONT_ICs	supported
Hv3	142	326410	69.6567	all_ICs	supported
Hv3	142	33211	80.8545	all_pacBioOnly_ICs	supported
Hv3	142	185155	60.0786	all_ONTonly_ICs	supported
Hv3	142	108044	90.5384	all_pacBio+ONT_ICs	supported
Hv3	142	76460	60.3701	novel_ICs	supported
Hv3	142	7244	72.5198	novel_pacBioOnly_ICs	supported
Hv3	142	45746	51.698	novel_ONTonly_ICs	supported
Hv3	142	23470	83.2978	novel_pacBio+ONT_ICs	supported
Hv3	142	27230	57.1027	intergenic_ICs	supported
Hv3	142	1186	53.4716	intergenic_pacBioOnly_ICs	supported
Hv3	142	18845	52.34	intergenic_ONTonly_ICs	supported
Hv3	142	7199	76.0752	intergenic_pacBio+ONT_ICs	supported
Hv3	143	326204	69.6128	all_ICs	supported
Hv3	143	33192	80.8083	all_pacBioOnly_ICs	supported
Hv3	143	185004	60.0296	all_ONTonly_ICs	supported
Hv3	143	108008	90.5082	all_pacBio+ONT_ICs	supported
Hv3	143	76373	60.3015	novel_ICs	supported
Hv3	143	7237	72.4497	novel_pacBioOnly_ICs	supported
Hv3	143	45690	51.6347	novel_ONTonly_ICs	supported
Hv3	143	23446	83.2127	novel_pacBio+ONT_ICs	supported
Hv3	143	27187	57.0125	intergenic_ICs	supported
Hv3	143	1182	53.2913	intergenic_pacBioOnly_ICs	supported
Hv3	143	18814	52.2539	intergenic_ONTonly_ICs	supported
Hv3	143	7191	75.9907	intergenic_pacBio+ONT_ICs	supported
Hv3	144	326012	69.5718	all_ICs	supported
Hv3	144	33174	80.7645	all_pacBioOnly_ICs	supported
Hv3	144	184864	59.9842	all_ONTonly_ICs	supported
Hv3	144	107974	90.4797	all_pacBio+ONT_ICs	supported
Hv3	144	76297	60.2414	novel_ICs	supported
Hv3	144	7233	72.4097	novel_pacBioOnly_ICs	supported
Hv3	144	45632	51.5692	novel_ONTonly_ICs	supported
Hv3	144	23432	83.163	novel_pacBio+ONT_ICs	supported
Hv3	144	27144	56.9224	intergenic_ICs	supported
Hv3	144	1179	53.156	intergenic_pacBioOnly_ICs	supported
Hv3	144	18783	52.1678	intergenic_ONTonly_ICs	supported
Hv3	144	7182	75.8956	intergenic_pacBio+ONT_ICs	supported
Hv3	145	325819	69.5306	all_ICs	supported
Hv3	145	33161	80.7328	all_pacBioOnly_ICs	supported
Hv3	145	184708	59.9335	all_ONTonly_ICs	supported
Hv3	145	107950	90.4596	all_pacBio+ONT_ICs	supported
Hv3	145	76224	60.1838	novel_ICs	supported
Hv3	145	7225	72.3296	novel_pacBioOnly_ICs	supported
Hv3	145	45575	51.5047	novel_ONTonly_ICs	supported
Hv3	145	23424	83.1346	novel_pacBio+ONT_ICs	supported
Hv3	145	27102	56.8343	intergenic_ICs	supported
Hv3	145	1176	53.0207	intergenic_pacBioOnly_ICs	supported
Hv3	145	18750	52.0761	intergenic_ONTonly_ICs	supported
Hv3	145	7176	75.8322	intergenic_pacBio+ONT_ICs	supported
Hv3	146	325619	69.4879	all_ICs	supported
Hv3	146	33150	80.706	all_pacBioOnly_ICs	supported
Hv3	146	184541	59.8794	all_ONTonly_ICs	supported
Hv3	146	107928	90.4412	all_pacBio+ONT_ICs	supported
Hv3	146	76140	60.1175	novel_ICs	supported
Hv3	146	7220	72.2795	novel_pacBioOnly_ICs	supported
Hv3	146	45507	51.4279	novel_ONTonly_ICs	supported
Hv3	146	23413	83.0955	novel_pacBio+ONT_ICs	supported
Hv3	146	27062	56.7504	intergenic_ICs	supported
Hv3	146	1174	52.9306	intergenic_pacBioOnly_ICs	supported
Hv3	146	18717	51.9844	intergenic_ONTonly_ICs	supported
Hv3	146	7171	75.7794	intergenic_pacBio+ONT_ICs	supported
Hv3	147	325406	69.4425	all_ICs	supported
Hv3	147	33136	80.6719	all_pacBioOnly_ICs	supported
Hv3	147	184374	59.8252	all_ONTonly_ICs	supported
Hv3	147	107896	90.4144	all_pacBio+ONT_ICs	supported
Hv3	147	76062	60.0559	novel_ICs	supported
Hv3	147	7215	72.2295	novel_pacBioOnly_ICs	supported
Hv3	147	45447	51.3601	novel_ONTonly_ICs	supported
Hv3	147	23400	83.0494	novel_pacBio+ONT_ICs	supported
Hv3	147	27019	56.6602	intergenic_ICs	supported
Hv3	147	1173	52.8855	intergenic_pacBioOnly_ICs	supported
Hv3	147	18683	51.89	intergenic_ONTonly_ICs	supported
Hv3	147	7163	75.6948	intergenic_pacBio+ONT_ICs	supported
Hv3	148	325236	69.4062	all_ICs	supported
Hv3	148	33123	80.6403	all_pacBioOnly_ICs	supported
Hv3	148	184236	59.7804	all_ONTonly_ICs	supported
Hv3	148	107877	90.3985	all_pacBio+ONT_ICs	supported
Hv3	148	76005	60.0109	novel_ICs	supported
Hv3	148	7212	72.1994	novel_pacBioOnly_ICs	supported
Hv3	148	45404	51.3115	novel_ONTonly_ICs	supported
Hv3	148	23389	83.0104	novel_pacBio+ONT_ICs	supported
Hv3	148	26987	56.5931	intergenic_ICs	supported
Hv3	148	1172	52.8404	intergenic_pacBioOnly_ICs	supported
Hv3	148	18659	51.8234	intergenic_ONTonly_ICs	supported
Hv3	148	7156	75.6208	intergenic_pacBio+ONT_ICs	supported
Hv3	149	325069	69.3705	all_ICs	supported
Hv3	149	33110	80.6086	all_pacBioOnly_ICs	supported
Hv3	149	184103	59.7372	all_ONTonly_ICs	supported
Hv3	149	107856	90.3809	all_pacBio+ONT_ICs	supported
Hv3	149	75932	59.9533	novel_ICs	supported
Hv3	149	7205	72.1293	novel_pacBioOnly_ICs	supported
Hv3	149	45349	51.2493	novel_ONTonly_ICs	supported
Hv3	149	23378	82.9713	novel_pacBio+ONT_ICs	supported
Hv3	149	26949	56.5134	intergenic_ICs	supported
Hv3	149	1169	52.7051	intergenic_pacBioOnly_ICs	supported
Hv3	149	18631	51.7456	intergenic_ONTonly_ICs	supported
Hv3	149	7149	75.5469	intergenic_pacBio+ONT_ICs	supported
Hv3	14	370501	79.0659	all_ICs	supported
Hv3	14	36256	88.2678	all_pacBioOnly_ICs	supported
Hv3	14	221956	72.0197	all_ONTonly_ICs	supported
Hv3	14	112289	94.0956	all_pacBio+ONT_ICs	supported
Hv3	14	92219	72.8129	novel_ICs	supported
Hv3	14	8246	82.5508	novel_pacBioOnly_ICs	supported
Hv3	14	58694	66.3306	novel_ONTonly_ICs	supported
Hv3	14	25279	89.7182	novel_pacBio+ONT_ICs	supported
Hv3	14	35018	73.4346	intergenic_ICs	supported
Hv3	14	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	14	25318	70.318	intergenic_ONTonly_ICs	supported
Hv3	14	8095	85.5437	intergenic_pacBio+ONT_ICs	supported
Hv3	150	324900	69.3345	all_ICs	supported
Hv3	150	33093	80.5673	all_pacBioOnly_ICs	supported
Hv3	150	183969	59.6938	all_ONTonly_ICs	supported
Hv3	150	107838	90.3658	all_pacBio+ONT_ICs	supported
Hv3	150	75870	59.9043	novel_ICs	supported
Hv3	150	7199	72.0693	novel_pacBioOnly_ICs	supported
Hv3	150	45302	51.1962	novel_ONTonly_ICs	supported
Hv3	150	23369	82.9394	novel_pacBio+ONT_ICs	supported
Hv3	150	26921	56.4547	intergenic_ICs	supported
Hv3	150	1166	52.5699	intergenic_pacBioOnly_ICs	supported
Hv3	150	18610	51.6873	intergenic_ONTonly_ICs	supported
Hv3	150	7145	75.5046	intergenic_pacBio+ONT_ICs	supported
Hv3	151	324704	69.2927	all_ICs	supported
Hv3	151	33077	80.5283	all_pacBioOnly_ICs	supported
Hv3	151	183812	59.6428	all_ONTonly_ICs	supported
Hv3	151	107815	90.3465	all_pacBio+ONT_ICs	supported
Hv3	151	75804	59.8522	novel_ICs	supported
Hv3	151	7194	72.0192	novel_pacBioOnly_ICs	supported
Hv3	151	45252	51.1397	novel_ONTonly_ICs	supported
Hv3	151	23358	82.9003	novel_pacBio+ONT_ICs	supported
Hv3	151	26890	56.3897	intergenic_ICs	supported
Hv3	151	1165	52.5248	intergenic_pacBioOnly_ICs	supported
Hv3	151	18586	51.6206	intergenic_ONTonly_ICs	supported
Hv3	151	7139	75.4412	intergenic_pacBio+ONT_ICs	supported
Hv3	152	324512	69.2517	all_ICs	supported
Hv3	152	33067	80.504	all_pacBioOnly_ICs	supported
Hv3	152	183656	59.5922	all_ONTonly_ICs	supported
Hv3	152	107789	90.3247	all_pacBio+ONT_ICs	supported
Hv3	152	75737	59.7993	novel_ICs	supported
Hv3	152	7190	71.9792	novel_pacBioOnly_ICs	supported
Hv3	152	45198	51.0787	novel_ONTonly_ICs	supported
Hv3	152	23349	82.8684	novel_pacBio+ONT_ICs	supported
Hv3	152	26862	56.331	intergenic_ICs	supported
Hv3	152	1165	52.5248	intergenic_pacBioOnly_ICs	supported
Hv3	152	18560	51.5484	intergenic_ONTonly_ICs	supported
Hv3	152	7137	75.4201	intergenic_pacBio+ONT_ICs	supported
Hv3	153	324354	69.218	all_ICs	supported
Hv3	153	33055	80.4747	all_pacBioOnly_ICs	supported
Hv3	153	183526	59.55	all_ONTonly_ICs	supported
Hv3	153	107773	90.3113	all_pacBio+ONT_ICs	supported
Hv3	153	75675	59.7503	novel_ICs	supported
Hv3	153	7185	71.9291	novel_pacBioOnly_ICs	supported
Hv3	153	45148	51.0222	novel_ONTonly_ICs	supported
Hv3	153	23342	82.8436	novel_pacBio+ONT_ICs	supported
Hv3	153	26830	56.2639	intergenic_ICs	supported
Hv3	153	1164	52.4797	intergenic_pacBioOnly_ICs	supported
Hv3	153	18533	51.4734	intergenic_ONTonly_ICs	supported
Hv3	153	7133	75.3778	intergenic_pacBio+ONT_ICs	supported
Hv3	154	324184	69.1817	all_ICs	supported
Hv3	154	33039	80.4358	all_pacBioOnly_ICs	supported
Hv3	154	183386	59.5046	all_ONTonly_ICs	supported
Hv3	154	107759	90.2996	all_pacBio+ONT_ICs	supported
Hv3	154	75609	59.6982	novel_ICs	supported
Hv3	154	7181	71.8891	novel_pacBioOnly_ICs	supported
Hv3	154	45094	50.9612	novel_ONTonly_ICs	supported
Hv3	154	23334	82.8152	novel_pacBio+ONT_ICs	supported
Hv3	154	26791	56.1821	intergenic_ICs	supported
Hv3	154	1162	52.3895	intergenic_pacBioOnly_ICs	supported
Hv3	154	18500	51.3818	intergenic_ONTonly_ICs	supported
Hv3	154	7129	75.3355	intergenic_pacBio+ONT_ICs	supported
Hv3	155	323978	69.1377	all_ICs	supported
Hv3	155	33022	80.3944	all_pacBioOnly_ICs	supported
Hv3	155	183233	59.4549	all_ONTonly_ICs	supported
Hv3	155	107723	90.2694	all_pacBio+ONT_ICs	supported
Hv3	155	75546	59.6485	novel_ICs	supported
Hv3	155	7176	71.839	novel_pacBioOnly_ICs	supported
Hv3	155	45049	50.9103	novel_ONTonly_ICs	supported
Hv3	155	23321	82.769	novel_pacBio+ONT_ICs	supported
Hv3	155	26749	56.094	intergenic_ICs	supported
Hv3	155	1159	52.2543	intergenic_pacBioOnly_ICs	supported
Hv3	155	18469	51.2957	intergenic_ONTonly_ICs	supported
Hv3	155	7121	75.251	intergenic_pacBio+ONT_ICs	supported
Hv3	156	323798	69.0993	all_ICs	supported
Hv3	156	33006	80.3554	all_pacBioOnly_ICs	supported
Hv3	156	183096	59.4105	all_ONTonly_ICs	supported
Hv3	156	107696	90.2468	all_pacBio+ONT_ICs	supported
Hv3	156	75484	59.5995	novel_ICs	supported
Hv3	156	7171	71.789	novel_pacBioOnly_ICs	supported
Hv3	156	45005	50.8606	novel_ONTonly_ICs	supported
Hv3	156	23308	82.7229	novel_pacBio+ONT_ICs	supported
Hv3	156	26711	56.0143	intergenic_ICs	supported
Hv3	156	1156	52.119	intergenic_pacBioOnly_ICs	supported
Hv3	156	18442	51.2207	intergenic_ONTonly_ICs	supported
Hv3	156	7113	75.1664	intergenic_pacBio+ONT_ICs	supported
Hv3	157	323623	69.062	all_ICs	supported
Hv3	157	32997	80.3335	all_pacBioOnly_ICs	supported
Hv3	157	182950	59.3631	all_ONTonly_ICs	supported
Hv3	157	107676	90.23	all_pacBio+ONT_ICs	supported
Hv3	157	75420	59.549	novel_ICs	supported
Hv3	157	7168	71.7589	novel_pacBioOnly_ICs	supported
Hv3	157	44958	50.8075	novel_ONTonly_ICs	supported
Hv3	157	23294	82.6732	novel_pacBio+ONT_ICs	supported
Hv3	157	26681	55.9514	intergenic_ICs	supported
Hv3	157	1154	52.0289	intergenic_pacBioOnly_ICs	supported
Hv3	157	18422	51.1651	intergenic_ONTonly_ICs	supported
Hv3	157	7105	75.0819	intergenic_pacBio+ONT_ICs	supported
Hv3	158	323434	69.0216	all_ICs	supported
Hv3	158	32989	80.3141	all_pacBioOnly_ICs	supported
Hv3	158	182785	59.3096	all_ONTonly_ICs	supported
Hv3	158	107660	90.2166	all_pacBio+ONT_ICs	supported
Hv3	158	75356	59.4985	novel_ICs	supported
Hv3	158	7167	71.7489	novel_pacBioOnly_ICs	supported
Hv3	158	44902	50.7442	novel_ONTonly_ICs	supported
Hv3	158	23287	82.6484	novel_pacBio+ONT_ICs	supported
Hv3	158	26650	55.8864	intergenic_ICs	supported
Hv3	158	1154	52.0289	intergenic_pacBioOnly_ICs	supported
Hv3	158	18393	51.0846	intergenic_ONTonly_ICs	supported
Hv3	158	7103	75.0608	intergenic_pacBio+ONT_ICs	supported
Hv3	159	323268	68.9862	all_ICs	supported
Hv3	159	32979	80.2897	all_pacBioOnly_ICs	supported
Hv3	159	182646	59.2645	all_ONTonly_ICs	supported
Hv3	159	107643	90.2024	all_pacBio+ONT_ICs	supported
Hv3	159	75290	59.4464	novel_ICs	supported
Hv3	159	7163	71.7089	novel_pacBioOnly_ICs	supported
Hv3	159	44846	50.6809	novel_ONTonly_ICs	supported
Hv3	159	23281	82.6271	novel_pacBio+ONT_ICs	supported
Hv3	159	26619	55.8214	intergenic_ICs	supported
Hv3	159	1153	51.9838	intergenic_pacBioOnly_ICs	supported
Hv3	159	18367	51.0124	intergenic_ONTonly_ICs	supported
Hv3	159	7099	75.0185	intergenic_pacBio+ONT_ICs	supported
Hv3	15	370328	79.0289	all_ICs	supported
Hv3	15	36240	88.2288	all_pacBioOnly_ICs	supported
Hv3	15	221809	71.972	all_ONTonly_ICs	supported
Hv3	15	112279	94.0872	all_pacBio+ONT_ICs	supported
Hv3	15	92175	72.7782	novel_ICs	supported
Hv3	15	8243	82.5208	novel_pacBioOnly_ICs	supported
Hv3	15	58658	66.29	novel_ONTonly_ICs	supported
Hv3	15	25274	89.7005	novel_pacBio+ONT_ICs	supported
Hv3	15	35017	73.4325	intergenic_ICs	supported
Hv3	15	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	15	25317	70.3152	intergenic_ONTonly_ICs	supported
Hv3	15	8095	85.5437	intergenic_pacBio+ONT_ICs	supported
Hv3	160	323106	68.9516	all_ICs	supported
Hv3	160	32966	80.2581	all_pacBioOnly_ICs	supported
Hv3	160	182521	59.2239	all_ONTonly_ICs	supported
Hv3	160	107619	90.1823	all_pacBio+ONT_ICs	supported
Hv3	160	75231	59.3998	novel_ICs	supported
Hv3	160	7159	71.6688	novel_pacBioOnly_ICs	supported
Hv3	160	44800	50.6289	novel_ONTonly_ICs	supported
Hv3	160	23272	82.5951	novel_pacBio+ONT_ICs	supported
Hv3	160	26596	55.7732	intergenic_ICs	supported
Hv3	160	1152	51.9387	intergenic_pacBioOnly_ICs	supported
Hv3	160	18348	50.9596	intergenic_ONTonly_ICs	supported
Hv3	160	7096	74.9868	intergenic_pacBio+ONT_ICs	supported
Hv3	161	322922	68.9124	all_ICs	supported
Hv3	161	32954	80.2288	all_pacBioOnly_ICs	supported
Hv3	161	182373	59.1759	all_ONTonly_ICs	supported
Hv3	161	107595	90.1621	all_pacBio+ONT_ICs	supported
Hv3	161	75165	59.3477	novel_ICs	supported
Hv3	161	7156	71.6388	novel_pacBioOnly_ICs	supported
Hv3	161	44742	50.5634	novel_ONTonly_ICs	supported
Hv3	161	23267	82.5774	novel_pacBio+ONT_ICs	supported
Hv3	161	26560	55.6977	intergenic_ICs	supported
Hv3	161	1151	51.8936	intergenic_pacBioOnly_ICs	supported
Hv3	161	18316	50.8707	intergenic_ONTonly_ICs	supported
Hv3	161	7093	74.9551	intergenic_pacBio+ONT_ICs	supported
Hv3	162	322749	68.8755	all_ICs	supported
Hv3	162	32944	80.2045	all_pacBioOnly_ICs	supported
Hv3	162	182231	59.1298	all_ONTonly_ICs	supported
Hv3	162	107574	90.1446	all_pacBio+ONT_ICs	supported
Hv3	162	75090	59.2884	novel_ICs	supported
Hv3	162	7155	71.6288	novel_pacBioOnly_ICs	supported
Hv3	162	44681	50.4944	novel_ONTonly_ICs	supported
Hv3	162	23254	82.5312	novel_pacBio+ONT_ICs	supported
Hv3	162	26523	55.6201	intergenic_ICs	supported
Hv3	162	1150	51.8485	intergenic_pacBioOnly_ICs	supported
Hv3	162	18288	50.7929	intergenic_ONTonly_ICs	supported
Hv3	162	7085	74.8705	intergenic_pacBio+ONT_ICs	supported
Hv3	163	322561	68.8353	all_ICs	supported
Hv3	163	32928	80.1656	all_pacBioOnly_ICs	supported
Hv3	163	182076	59.0795	all_ONTonly_ICs	supported
Hv3	163	107557	90.1303	all_pacBio+ONT_ICs	supported
Hv3	163	75026	59.2379	novel_ICs	supported
Hv3	163	7151	71.5887	novel_pacBioOnly_ICs	supported
Hv3	163	44627	50.4334	novel_ONTonly_ICs	supported
Hv3	163	23248	82.5099	novel_pacBio+ONT_ICs	supported
Hv3	163	26487	55.5446	intergenic_ICs	supported
Hv3	163	1150	51.8485	intergenic_pacBioOnly_ICs	supported
Hv3	163	18255	50.7013	intergenic_ONTonly_ICs	supported
Hv3	163	7082	74.8388	intergenic_pacBio+ONT_ICs	supported
Hv3	164	322412	68.8035	all_ICs	supported
Hv3	164	32920	80.1461	all_pacBioOnly_ICs	supported
Hv3	164	181954	59.0399	all_ONTonly_ICs	supported
Hv3	164	107538	90.1144	all_pacBio+ONT_ICs	supported
Hv3	164	74980	59.2016	novel_ICs	supported
Hv3	164	7146	71.5387	novel_pacBioOnly_ICs	supported
Hv3	164	44589	50.3905	novel_ONTonly_ICs	supported
Hv3	164	23245	82.4993	novel_pacBio+ONT_ICs	supported
Hv3	164	26471	55.5111	intergenic_ICs	supported
Hv3	164	1149	51.8034	intergenic_pacBioOnly_ICs	supported
Hv3	164	18240	50.6596	intergenic_ONTonly_ICs	supported
Hv3	164	7082	74.8388	intergenic_pacBio+ONT_ICs	supported
Hv3	165	322238	68.7664	all_ICs	supported
Hv3	165	32903	80.1047	all_pacBioOnly_ICs	supported
Hv3	165	181816	58.9952	all_ONTonly_ICs	supported
Hv3	165	107519	90.0985	all_pacBio+ONT_ICs	supported
Hv3	165	74919	59.1534	novel_ICs	supported
Hv3	165	7143	71.5087	novel_pacBioOnly_ICs	supported
Hv3	165	44539	50.3339	novel_ONTonly_ICs	supported
Hv3	165	23237	82.4709	novel_pacBio+ONT_ICs	supported
Hv3	165	26444	55.4544	intergenic_ICs	supported
Hv3	165	1149	51.8034	intergenic_pacBioOnly_ICs	supported
Hv3	165	18215	50.5902	intergenic_ONTonly_ICs	supported
Hv3	165	7080	74.8177	intergenic_pacBio+ONT_ICs	supported
Hv3	166	322083	68.7333	all_ICs	supported
Hv3	166	32892	80.0779	all_pacBioOnly_ICs	supported
Hv3	166	181685	58.9527	all_ONTonly_ICs	supported
Hv3	166	107506	90.0876	all_pacBio+ONT_ICs	supported
Hv3	166	74862	59.1084	novel_ICs	supported
Hv3	166	7138	71.4586	novel_pacBioOnly_ICs	supported
Hv3	166	44492	50.2808	novel_ONTonly_ICs	supported
Hv3	166	23232	82.4532	novel_pacBio+ONT_ICs	supported
Hv3	166	26413	55.3894	intergenic_ICs	supported
Hv3	166	1146	51.6682	intergenic_pacBioOnly_ICs	supported
Hv3	166	18190	50.5208	intergenic_ONTonly_ICs	supported
Hv3	166	7077	74.786	intergenic_pacBio+ONT_ICs	supported
Hv3	167	321910	68.6964	all_ICs	supported
Hv3	167	32882	80.0536	all_pacBioOnly_ICs	supported
Hv3	167	181546	58.9075	all_ONTonly_ICs	supported
Hv3	167	107482	90.0675	all_pacBio+ONT_ICs	supported
Hv3	167	74793	59.0539	novel_ICs	supported
Hv3	167	7133	71.4085	novel_pacBioOnly_ICs	supported
Hv3	167	44435	50.2164	novel_ONTonly_ICs	supported
Hv3	167	23225	82.4283	novel_pacBio+ONT_ICs	supported
Hv3	167	26377	55.3139	intergenic_ICs	supported
Hv3	167	1144	51.578	intergenic_pacBioOnly_ICs	supported
Hv3	167	18161	50.4402	intergenic_ONTonly_ICs	supported
Hv3	167	7072	74.7332	intergenic_pacBio+ONT_ICs	supported
Hv3	168	321726	68.6571	all_ICs	supported
Hv3	168	32864	80.0097	all_pacBioOnly_ICs	supported
Hv3	168	181400	58.8602	all_ONTonly_ICs	supported
Hv3	168	107462	90.0507	all_pacBio+ONT_ICs	supported
Hv3	168	74719	58.9955	novel_ICs	supported
Hv3	168	7128	71.3585	novel_pacBioOnly_ICs	supported
